0, 0, 0.0666667, 0.133333, 0.2, 0.266667, 0.333333, 0.4
1887.98, 20, 20, 20, 20, 20.0101, 20.8883, 32.4432 
96287.2, 34.0433, 35.0608, 38.1004, 43.117, 50.0147, 58.6265, 68.6983 
190686, 53.135, 53.8971, 56.1588, 59.8477, 64.8448, 70.9886, 78.0794 
285085, 66.865, 67.4045, 69.0056, 71.6162, 75.1512, 79.4955, 84.5076 
379485, 76.5756, 76.9571, 78.089, 79.9346, 82.4336, 85.5048, 89.048 
