nodesPosition, nodesTemperature
0.000000, 343.75000000000011368684
0.66666666666666662966, 341.25000000000005684342
1.33333333333333325932, 338.75000000000011368684
2.00000000000000000000, 336.25000000000011368684
2.66666666666666651864, 333.75000000000005684342
3.25000000000000000000, 328.75000000000011368684
3.75000000000000000000, 321.25000000000017053026
4.25000000000000000000, 313.75000000000017053026
